,ap1,ap2,ap3,ap4,ap5,ap6,x,y
19260,-57.6637351988402,-55.207662964939416,-56.77801489879485,-54.10308700936554,-46.31238795414645,-54.41005821697318,1548,1256
19262,-51.43792704923685,-56.16959561702334,-59.448560646344376,-30.948189193810247,-51.71595809561606,-65.35665149854285,42,1397
19263,-57.242006606153886,-67.28486120798847,-53.62050670946174,-54.75052456001123,-37.28326494068373,-57.35429103111349,838,1347
19265,-58.477304247242515,-52.05115867257737,-60.187625622023674,-55.25374065889729,-51.30734802393235,-41.8279186086994,1820,1081
19267,-30.24541020540337,-51.923741997025886,-57.71324789128393,-57.44724736326106,-59.68709530045149,-62.046556360785374,59,133
19268,-55.18950412592212,-53.15672862278902,-54.14754566662718,-49.18340938941238,-39.912824799830354,-57.36513526817332,742,1401
19269,-54.03913918881149,-55.55378551005873,-44.72961101666213,-55.528580756925045,-55.34310803721743,-58.024094712159425,1502,342
19270,-55.06808369801738,-71.39164691946667,-54.07873446001656,-52.5994257639786,-48.04622249254466,-51.80260700609804,1401,1090
19272,-60.94090480541085,-53.295711714672635,-57.555081051561004,-50.0606811370354,-50.68506008293477,-52.26951155780462,1328,1055
19273,-53.73544498327949,-46.462317229442874,-53.189011137346625,-59.09960785968159,-60.123760668672986,-54.377054070878906,1067,437
19274,-55.47488410865089,-49.2614679522014,-45.403967534983735,-60.00491078561666,-72.59506014234812,-56.011654665338355,1810,363
19277,-53.01717668012576,-56.67963093390569,-61.99865705187578,-56.16688576046984,-57.534612078767104,-63.802966242959656,518,1499
19278,-58.069748280439846,-56.13981775303212,-59.89885387435339,-58.40696492825073,-45.78822223638455,-46.63938446710617,1333,1072
19281,-68.63834975310358,-54.4198335056225,-52.77796025255681,-55.07657426503752,-53.190366092655914,-37.23626304810418,1805,1334
19284,-55.121394449570296,-62.49007080727789,-59.455711479869024,-53.959431361247276,-32.339346659212545,-50.56882200675525,1058,1413
19286,-63.46467463112512,-54.46435186863053,-58.03690413229272,-48.02052794942894,-51.519042867706574,-59.02218007035249,772,922
19287,-54.13028732105487,-47.68033262604271,-49.6875518516668,-52.5531659081367,-61.58438522316631,-52.107076370875006,1083,518
19289,-66.68741386606138,-61.51336657789888,-51.29884670090509,-60.9365863180566,-56.056112865898115,-54.465632544272125,1909,726
19292,-57.914649598843496,-57.54566960574964,-46.881453759631626,-56.802363786197894,-57.90568907145919,-57.131263354571345,1583,660
19293,-54.62451325884227,-52.75658834902138,-58.61208649300224,-55.60536390380197,-50.689362778317,-60.22920823774783,1256,1127
19297,-58.206838664496274,-50.78612265709041,-64.30474101114613,-51.14933924157328,-49.34425890923866,-58.59966606787998,1169,703
19298,-54.54348930479644,-55.340241764833934,-57.68141803478266,-43.85902450183867,-49.059806454850126,-53.70205905559729,287,1249
19300,-54.08146340764682,-59.079750746136554,-58.416888974827195,-42.64397655409163,-62.48594407890731,-55.584756554768056,275,1364
19301,-63.74649407482585,-62.64431144958331,-41.776474443779286,-56.186818675612955,-53.44329427214709,-53.50550492497597,1904,353
19303,-64.94643743243715,-65.82999293611452,-55.75544091040235,-46.41321282263708,-57.422897308523524,-57.63571384229637,395,1090
19304,-54.02925197800486,-55.694674281118004,-58.97981109223055,-52.93493327936584,-55.848924631602316,-66.12041880239494,517,548
19305,-57.59841081640384,-34.449643433200684,-52.553865848749396,-61.89746642215633,-59.802851720533795,-59.63646524289142,1092,69
19306,-63.00083682903309,-60.34221969826861,-57.67323412614394,-56.590695718288,-63.35403998471986,-40.05647932551376,1738,1360
19307,-57.14890602074033,-47.58915897928921,-56.963755516904996,-55.459548709570264,-59.731165523939765,-55.36460610534709,858,359
19308,-54.260831835002925,-56.44843239857146,-65.10892877859919,-56.97966115601422,-50.26102256357589,-52.07960680089464,1050,949
19309,-56.05892258321867,-54.512943812927034,-56.51059900940507,-53.39992265119635,-47.22345479786573,-52.230223465990775,607,1099
19310,-62.34777484273738,-59.61801372858632,-55.14926817084425,-53.07064408825756,-53.23429843921303,-39.740223089737654,1765,1357
19311,-53.67063269774978,-51.51253567827102,-45.69372918514055,-55.636488125170175,-55.04424836481331,-49.69951558940693,1733,514
19312,-52.759078631295054,-53.37084234547285,-59.82147023352988,-47.615494177923,-46.066704688753745,-54.96043200372447,664,1292
19314,-51.72012954870532,-62.01769822361753,-55.993736103758955,-50.00342524490527,-42.61115322348543,-51.50894078543638,1061,1145
19316,-57.766667524300466,-52.80395364415996,-57.30258550383336,-67.13482249636898,-55.56805984581082,-55.90639936671667,1569,479
19317,-56.047122687669784,-53.691751141182166,-53.11632604025654,-59.6445575109266,-43.81224817581531,-50.748899380470995,1350,1343
19322,-65.95643417501694,-65.68872968980267,-37.86341051061741,-63.02171369322649,-56.67787902230623,-59.654550269203526,1925,237
19327,-55.1333813972203,-50.48455785570685,-49.100441534233774,-52.59857454690536,-54.13079720766983,-57.07829602390406,1520,462
19328,-61.147681504914786,-53.369244872212676,-56.299647740440626,-54.80921804336297,-50.16261429616264,-41.22689245540932,1735,1326
19329,-56.07127532884698,-55.41873192169191,-53.14394275098854,-42.02326170332975,-49.74785286852544,-59.327006756817084,408,1330
19330,-51.90508112175186,-48.898177661967765,-57.47637742915313,-56.66106396644701,-55.25257437236702,-57.19020366598386,1344,463
19332,-57.96120126419836,-47.633613752968,-54.43125246970298,-58.35870695792725,-57.089147340235435,-53.522180278106035,861,452
19333,-50.34273710299675,-67.84798565257526,-72.95571196839124,-46.91233675208337,-60.12622309932519,-59.93550198987981,79,891
19345,-53.91758418610035,-42.30222117020911,-53.40888507174773,-53.61140048191295,-55.82659452339476,-52.47264490250064,1279,127
19347,-50.49232899673662,-42.15635646535641,-54.42444089839695,-57.857916921918395,-53.522704121670785,-59.293769373516525,812,255
19349,-39.73265319204654,-51.12911397751259,-56.89000005139498,-52.1475769096011,-54.28146077572012,-56.7388894814533,305,81
19356,-53.726475135687764,-55.28127524081397,-52.99315992220595,-71.1633324617703,-39.27587262055496,-54.18379548347198,819,1410
19360,-59.57130284807263,-45.41523387343393,-50.645220673269534,-60.43388789984918,-59.8473177346045,-56.9624562135685,1361,330
19362,-52.0294848182256,-49.02268662522643,-56.87765133685751,-62.23194183585427,-56.5271559214753,-53.98869386820791,529,288
19364,-60.158500223392195,-50.22821298029348,-36.88017305163374,-58.73018787856684,-58.319291041815376,-57.042210446417904,1832,17
19365,-46.39084010384801,-55.04795921862034,-51.6553601702315,-52.830181207918315,-57.73473106279404,-55.72501363648749,407,335
19366,-59.0817954337042,-70.94624270752082,-44.450589181206965,-66.55892551751171,-58.43026774084925,-55.074807013964346,1966,464
19369,-53.03445497886193,-51.94177804668021,-47.53498175809108,-61.87986754204499,-52.35552322316848,-61.871047340007095,1358,119
19370,-57.231242987098405,-55.98993205403585,-40.693888411353626,-66.79924967425436,-51.85692169773915,-65.36880192288767,1938,301
19371,-53.565248760226496,-62.63568675649769,-58.52419341459512,-54.467669945527284,-51.30761268743058,-50.897730113714374,1020,938
19372,-66.3345433933993,-54.361160958511945,-53.33474996640927,-60.37119193024019,-62.45331308235866,-48.897043030281075,1908,1142
19373,-52.27390627793794,-45.75293470749603,-56.09125059659117,-73.1312627868505,-55.18105671249398,-54.09306712927461,780,271
19374,-52.80649539465937,-50.39369368380818,-63.76460053254344,-45.57105156852582,-43.01114418020731,-61.00689758970837,595,1484
19375,-58.13412008626074,-53.25421518676272,-46.64424205565822,-55.99488259793651,-60.19060962592614,-56.190648674829085,1743,644
19376,-49.46792448917266,-49.451022065797034,-72.4171330734741,-59.219077039494046,-55.08574162293737,-57.741866224297596,825,523
19377,-58.66791716121547,-53.51251012702396,-57.66240508609621,-52.76440090313544,-46.86053288565689,-48.07737599971552,1391,1388
19378,-54.676690179307045,-52.311844051008066,-73.82786885509228,-53.254122082497624,-54.61972501829335,-73.18374074923729,1090,738
19379,-52.956064988695076,-51.41363196224748,-59.10323849746193,-63.96706852637517,-62.466931956528455,-52.00707281305027,35,841
19380,-63.693540411632284,-48.21183776584363,-51.50522206405821,-57.9004333776364,-54.562719899781214,-58.20458523685298,1148,494
19381,-55.04817097139478,-57.41853043786002,-58.385382019696664,-62.475645839315575,-37.66994712621749,-53.34670725934534,845,1406
19386,-60.73505096120532,-55.32562860016418,-53.72042680165714,-52.83801221888819,-54.312258729585764,-52.67757574992986,1574,952
19388,-53.667378636544846,-56.85815478446791,-54.971116427261634,-51.95766769320752,-48.141359217517106,-52.11038476027376,1339,945
19389,-53.39821359924037,-54.922614283553266,-53.629230232179374,-50.26017090522042,-51.00959898502478,-57.359855954115986,102,1095
19390,-53.446958716776,-51.19127538696738,-54.300656641364,-51.43824089021458,-54.09249185041216,-52.972180732048386,575,507
19392,-68.3214288605524,-57.16281812726073,-36.750041610927525,-56.244951780393755,-60.16411421620556,-64.26116983450434,1988,113
19393,-54.41035119618583,-55.02472855102524,-56.176981003879156,-47.64028278601046,-53.21524714913603,-63.64371089760117,356,1283
19394,-64.0987468334051,-52.57689427654561,-58.78286793964601,-59.97416730854225,-44.43611489481383,-52.403149265614,629,1363
19397,-50.71782157089346,-57.95284282575427,-54.287408836813185,-49.89820922354784,-38.861156354794055,-54.15304584046937,798,1385
19398,-51.714381132554934,-59.27714847998737,-53.58464607435554,-51.920770268657634,-56.312168469640014,-53.558950373243036,481,884
19399,-53.9741947099962,-52.32050283539265,-56.920981325292026,-56.91896997815821,-46.74961668860193,-51.57824597127736,1292,1031
19400,-53.92415266107953,-56.448335857376925,-55.14123113609748,-46.423581671900024,-47.952453552462885,-68.63215096393078,512,1231
19404,-54.21849553083388,-48.3602948702939,-51.61395538654549,-53.808786192330295,-59.649479607170306,-62.12992902799775,1046,531
19407,-59.49202956064569,-59.91771447279034,-52.84231488256089,-53.806444272475176,-63.29255113857769,-47.21672911436072,1590,1256
19408,-60.86105523934624,-55.73705801134785,-58.01847313585661,-48.98252260864544,-50.35740408306361,-52.400104296377265,769,1067
19412,-58.97944350615897,-52.065728341627484,-57.606121176564564,-59.14336591188209,-53.42562520079202,-57.80795547939053,994,631
19413,-66.23374218243592,-63.450762156886825,-63.70580168492161,-62.13767681165105,-49.02817014264598,-43.444872875588764,1735,1394
19416,-58.21955714626273,-57.035301852608704,-56.40629915316538,-46.94101524202459,-44.764976286438326,-54.35941492355557,528,1364
19418,-48.57987331108315,-56.26308539399992,-54.649549825079575,-60.60939491960687,-59.59678897699115,-55.75356708647667,564,297
19420,-55.65255408520415,-53.439399115745346,-53.315645756075455,-57.038734129448976,-52.60520762185175,-60.26086331132126,1364,1317
19422,-48.701640965361754,-50.01838143349532,-59.41584165168202,-56.39434516894147,-54.182366927676206,-54.43390249038941,810,522
19423,-55.323374621511626,-44.06583062858331,-56.35834182243759,-54.36330062257057,-52.026392979213895,-64.82994497381713,603,68
19425,-61.95576644772069,-54.86100599021146,-50.47040917173223,-57.61010974283668,-55.67702520888976,-59.466934921653234,1351,506
19427,-61.41634151643777,-54.58742705099476,-55.663486016681674,-40.251317408269564,-62.61374627398537,-54.224476339465085,357,1459
19429,-60.54478175080058,-57.751071650502944,-54.564194510982944,-69.24257614065085,-52.4439764508978,-47.57605840226751,1912,1037
19430,-64.59225838058234,-53.603885819900235,-66.40821408877815,-29.76396172957735,-64.6927581140269,-55.402124085412396,82,1444
19431,-43.36969012279329,-57.1402549234336,-56.06650370363248,-50.82679824500445,-58.93721553808775,-53.83113736699086,386,163
19432,-56.240417468117286,-62.66432621538004,-58.54455816563694,-65.48927096688504,-52.688558588920024,-54.68799876984466,105,846
19434,-68.08314263916661,-65.84664710095139,-55.16582394439726,-32.87300078871759,-49.11727284504566,-64.3017863316218,9,1402
19435,-54.41046867708823,-43.74126784846489,-51.99762123497206,-62.67660486204852,-54.626467040717195,-54.409818097163395,1090,435
19436,-56.248647197855576,-48.199006883343074,-54.988369400727144,-65.08263675062024,-51.65491418968437,-55.25087144309868,669,691
19439,-60.97870181099947,-52.7150579042177,-53.94073101607384,-42.71413354707789,-48.835653014842926,-67.56235145217013,415,1320
19440,-50.75392213632747,-48.864699909538444,-51.3771152181302,-57.38691778046444,-55.47625000596133,-53.58758450261042,1644,548
19441,-55.1357653325736,-58.9206216331283,-54.01342685812775,-53.90750417625909,-38.638882429956006,-54.59465733944599,1031,1284
19443,-47.37086561024768,-49.30051429300206,-53.403987366450224,-50.35930337571941,-59.0875983670296,-54.88695001055369,369,535
19444,-51.779136609757586,-56.077838023968724,-61.72897378054263,-44.46814574417584,-49.034422986565716,-58.95283242828357,331,1470
19445,-56.96895520615226,-46.70070444637582,-55.77937371872526,-56.553078855798624,-49.740316123127684,-54.064270122986635,773,517
19446,-60.54054122622615,-53.15518486561524,-62.23764581813971,-38.918770938751315,-55.80253768297307,-58.36938330796496,6,1231
19448,-62.71970265776517,-54.701344070521046,-52.03182461484383,-60.04137814703435,-48.86885085661149,-51.579402685264135,792,1093
19452,-69.53867468881417,-56.005305736298695,-58.05673784098802,-55.69755337936967,-50.3167683436559,-38.3387518283282,1764,1337
19453,-55.69350746336585,-57.07236362483752,-55.3165296979013,-54.029107480751804,-50.037857432578434,-56.0572609975996,551,1376
19454,-54.4736301886372,-54.76930050571646,-59.73659774226266,-59.062961711649926,-52.49509763561136,-58.33641942522937,83,1100
19456,-54.97595591970029,-56.28728101908507,-51.94722191140238,-53.59755638746879,-49.596874762777894,-52.54222982561623,1552,1090
19458,-52.57690630953222,-53.1954672545028,-47.803013612189275,-55.108987941344694,-54.86976531558793,-58.83188063008316,1549,435
19461,-55.24419952544474,-57.90067204870492,-49.447131109483344,-56.70918664875049,-51.62895493306841,-51.73957475017387,1647,866
19462,-50.77112708864647,-59.348784429488184,-58.780662209820974,-68.1462201232312,-56.45498358356896,-55.55384138287734,159,551
19463,-55.39170670490136,-60.55731434576714,-35.133474409157024,-54.859424524372216,-61.14657394947936,-55.24300453932578,1781,43
19464,-58.059619521894874,-48.454127353623974,-44.28425574611882,-62.280877794803885,-52.45831418939005,-67.01454386397751,1559,309
19466,-48.29149264340423,-46.156929826650156,-54.039954603207505,-51.69301767558196,-55.11824504229284,-55.65810667573323,593,309
19467,-49.202796063009956,-43.72148693082995,-54.51024771081292,-59.28546373089922,-57.92094171123207,-55.35380056006063,758,255
19469,-57.25945812461308,-58.223258266447,-50.28615757903876,-53.969393667842745,-49.76472656177441,-49.05460397869636,1586,1060
19471,-51.667773960209225,-53.26833501271302,-53.789088407127736,-58.598159292985635,-46.3425943688581,-56.87651664081993,756,1114
19472,-61.85926398207913,-47.38914613073802,-46.9690227925353,-60.46801295271182,-56.49664683281075,-59.200452328710895,1882,320
19473,-58.08568111937025,-56.05023687531439,-52.40186590671289,-52.177080471205876,-45.86208222391288,-46.027188821031196,1373,1107
19474,-52.44647798889972,-52.28624329514989,-58.39307155707226,-54.553195399584204,-53.705167998623196,-51.44373181847507,598,545
19475,-54.184349601232924,-55.25479737076341,-54.115858536599475,-49.72782850386644,-54.04052981103989,-51.88819610900882,606,701
